(1, 1, 1, 2, 0, 0, 2, 1)    [[6, 69, 78], [23, 32, 49]]
(0, 1, 2, 1, 0, 1, 1, 2)    [[5, 6, 19], [14, 21, 22]]
(1, 1, 0, 1, 0, 2, 2, 1)    [[19, 20, 64], [6, 14, 57]]
(0, 1, 0, 1, 2, 1, 1, 2)    [[19, 69, 78]]
(0, 2, 0, 1, 2, 1, 1, 1)    [[32, 67, 75], [5, 30, 55]]
(1, 2, 1, 0, 1, 2, 0, 1)    [[8, 47, 61], [14, 20, 28], [15, 32, 58]]
(1, 1, 1, 2, 0, 0, 1, 2)    [[15, 20, 47]]
(2, 0, 0, 2, 1, 1, 1, 1)    [[48, 60, 64], [47, 58, 61], [31, 35, 76]]
(1, 0, 1, 2, 0, 2, 1, 1)    [[19, 45, 64], [32, 45, 64]]
(0, 1, 1, 1, 0, 2, 1, 2)    [[2, 24, 64]]
(0, 2, 0, 1, 1, 1, 1, 2)    [[37, 64, 66], [30, 43, 55]]
(1, 1, 0, 2, 2, 1, 0, 1)    [[8, 57, 63]]
(1, 2, 1, 0, 1, 1, 0, 2)    [[5, 20, 55], [18, 37, 57], [22, 49, 65]]
(1, 2, 2, 1, 0, 0, 1, 1)    [[5, 15, 37], [27, 37, 75]]
(0, 1, 1, 2, 1, 2, 1, 0)    [[32, 52, 64]]
(1, 2, 0, 1, 1, 2, 1, 0)    [[14, 64, 75]]
(2, 1, 1, 0, 1, 0, 2, 1)    [[9, 59, 78], [18, 28, 52], [20, 29, 66]]
(1, 1, 1, 0, 2, 2, 1, 0)    [[14, 15, 58], [6, 32, 59]]
(2, 1, 1, 2, 0, 1, 1, 0)    [[24, 28, 47], [12, 49, 54], [15, 36, 66], [31, 68, 75], [28, 37, 70]]
(0, 2, 1, 1, 1, 0, 1, 2)    [[20, 37, 66], [19, 49, 54], [5, 9, 66], [20, 34, 66]]
(2, 1, 0, 0, 1, 2, 1, 1)    [[9, 35, 54]]
(1, 2, 1, 2, 0, 0, 1, 1)    [[1, 47, 60], [36, 62, 77], [4, 47, 78]]
(0, 1, 1, 0, 2, 1, 2, 1)    [[8, 14, 21]]
(0, 1, 2, 1, 1, 0, 2, 1)    [[29, 47, 76]]
(1, 2, 0, 0, 1, 1, 2, 1)    [[34, 43, 66]]
(0, 1, 2, 1, 1, 0, 1, 2)    [[21, 40, 47], [5, 6, 47], [9, 66, 69]]
(1, 1, 1, 1, 2, 0, 2, 0)    [[19, 40, 78]]
(1, 0, 2, 1, 1, 1, 0, 2)    [[19, 71, 78], [6, 16, 36], [4, 9, 42], [44, 56, 60], [9, 44, 76]]
(1, 2, 2, 1, 0, 1, 0, 1)    [[19, 33, 56], [19, 20, 40]]
(0, 1, 1, 0, 1, 2, 1, 2)    [[22, 30, 54], [9, 69, 76], [22, 47, 70]]
(1, 1, 2, 1, 0, 1, 0, 2)    [[6, 27, 47]]
(0, 0, 1, 1, 1, 1, 2, 2)    [[5, 32, 36]]
(1, 0, 0, 1, 1, 2, 1, 2)    [[16, 24, 63], [16, 31, 36], [40, 46, 60], [6, 36, 59]]
(0, 0, 2, 2, 1, 1, 1, 1)    [[9, 54, 71]]
(2, 1, 0, 1, 1, 1, 2, 0)    [[48, 60, 71], [32, 43, 66]]
(2, 2, 0, 1, 1, 0, 1, 1)    [[28, 30, 76], [22, 27, 28], [5, 32, 58]]
(0, 1, 1, 1, 2, 0, 1, 2)    [[29, 35, 43]]
(1, 0, 2, 1, 1, 0, 1, 2)    [[15, 37, 46], [19, 40, 67], [47, 58, 71], [19, 59, 69], [52, 54, 57], [27, 28, 30], [27, 35, 43], [31, 37, 46]]
(2, 0, 2, 1, 1, 1, 1, 0)    [[6, 38, 59], [16, 62, 63], [49, 61, 76]]
(1, 2, 1, 1, 0, 2, 1, 0)    [[48, 54, 58], [40, 54, 58]]
(1, 1, 0, 2, 1, 1, 0, 2)    [[16, 52, 64], [14, 22, 70]]
(1, 1, 0, 2, 1, 2, 0, 1)    [[9, 46, 49], [14, 22, 63], [6, 32, 49]]
(1, 2, 0, 1, 2, 1, 0, 1)    [[42, 46, 66], [16, 18, 30], [5, 43, 52]]
(0, 1, 2, 1, 1, 2, 0, 1)    [[6, 54, 59], [16, 31, 43]]
(1, 1, 1, 2, 2, 0, 1, 0)    [[28, 29, 47]]
(1, 1, 1, 2, 2, 1, 0, 0)    [[14, 35, 70]]
(0, 2, 1, 1, 1, 2, 0, 1)    [[29, 43, 66]]
(1, 0, 0, 1, 1, 1, 2, 2)    [[34, 76, 77]]
(2, 0, 1, 1, 1, 0, 1, 2)    [[8, 28, 62], [8, 28, 57], [16, 22, 27], [15, 37, 49], [21, 68, 76]]
(1, 0, 1, 0, 1, 2, 2, 1)    [[6, 14, 64]]
(0, 2, 1, 1, 2, 1, 1, 0)    [[6, 29, 47]]
(0, 1, 1, 1, 1, 2, 0, 2)    [[1, 11, 43], [23, 47, 69]]
(1, 2, 1, 0, 2, 1, 0, 1)    [[27, 30, 75], [44, 55, 56]]
(1, 1, 2, 0, 2, 1, 1, 0)    [[2, 18, 24], [54, 66, 70]]
(0, 1, 2, 0, 2, 1, 1, 1)    [[14, 15, 20]]
(0, 1, 0, 1, 2, 2, 1, 1)    [[32, 36, 52]]
(1, 1, 1, 0, 2, 0, 1, 2)    [[22, 37, 43], [20, 37, 43]]
(1, 0, 1, 0, 2, 1, 2, 1)    [[14, 36, 61]]
(2, 1, 1, 1, 1, 0, 2, 0)    [[28, 37, 57], [6, 58, 59]]
(1, 2, 1, 1, 1, 0, 2, 0)    [[32, 59, 75]]
(1, 1, 1, 0, 2, 2, 0, 1)    [[5, 23, 37]]
(2, 1, 0, 1, 2, 1, 0, 1)    [[18, 43, 78], [16, 32, 64], [8, 62, 63], [14, 19, 60], [19, 49, 59], [22, 37, 55]]
(2, 1, 0, 0, 1, 1, 2, 1)    [[18, 57, 63], [6, 30, 55]]
(1, 1, 0, 2, 1, 0, 1, 2)    [[16, 42, 57]]
(1, 2, 1, 1, 2, 0, 0, 1)    [[5, 19, 77]]
(1, 0, 2, 2, 1, 0, 1, 1)    [[16, 33, 71], [14, 37, 68]]
(0, 1, 2, 2, 0, 1, 1, 1)    [[16, 59, 63]]
(1, 0, 2, 2, 1, 1, 1, 0)    [[14, 52, 58]]
(0, 0, 2, 1, 1, 2, 1, 1)    [[11, 14, 15]]
(1, 1, 2, 1, 2, 0, 0, 1)    [[22, 27, 48]]
(1, 1, 0, 0, 1, 2, 2, 1)    [[34, 43, 76]]
(0, 0, 2, 1, 1, 1, 2, 1)    [[8, 32, 44]]
(2, 1, 1, 0, 1, 2, 0, 1)    [[8, 22, 28], [8, 14, 28], [12, 32, 64], [2, 23, 29]]
(1, 2, 2, 1, 1, 0, 1, 0)    [[14, 28, 58]]
(1, 2, 0, 2, 1, 0, 1, 1)    [[5, 49, 56]]
(0, 2, 2, 1, 0, 1, 1, 1)    [[6, 27, 55], [14, 27, 54]]
(2, 0, 0, 1, 1, 1, 1, 2)    [[4, 22, 34], [18, 42, 57]]
(1, 2, 1, 2, 0, 1, 1, 0)    [[28, 40, 43]]
(1, 1, 0, 1, 2, 2, 1, 0)    [[8, 36, 63]]
(1, 0, 2, 1, 2, 1, 0, 1)    [[5, 33, 70], [47, 57, 69]]
(1, 1, 0, 0, 2, 1, 1, 2)    [[22, 49, 70]]
(2, 1, 0, 1, 1, 0, 2, 1)    [[23, 37, 54]]
(1, 2, 1, 0, 0, 1, 1, 2)    [[22, 37, 76]]
(1, 2, 2, 1, 0, 1, 1, 0)    [[2, 22, 58], [2, 29, 47]]
(0, 2, 0, 1, 1, 2, 1, 1)    [[29, 43, 57]]
(2, 0, 1, 1, 0, 2, 1, 1)    [[2, 28, 44]]
(1, 1, 2, 0, 1, 2, 0, 1)    [[9, 37, 43]]
(1, 0, 0, 2, 1, 2, 1, 1)    [[35, 49, 64]]
(0, 1, 0, 2, 1, 2, 1, 1)    [[28, 42, 54]]
(1, 2, 1, 2, 1, 0, 0, 1)    [[16, 61, 64]]
(2, 0, 0, 1, 1, 2, 1, 1)    [[15, 35, 76]]
(2, 0, 1, 1, 1, 2, 1, 0)    [[9, 40, 47]]
(1, 2, 0, 0, 2, 1, 1, 1)    [[6, 46, 55]]
(0, 1, 2, 0, 1, 1, 1, 2)    [[44, 48, 69]]
(1, 2, 2, 1, 1, 1, 0, 0)    [[19, 66, 76]]
(2, 2, 1, 1, 1, 1, 0, 0)    [[30, 55, 56], [6, 18, 58], [28, 30, 48]]
(1, 0, 1, 2, 1, 2, 1, 0)    [[2, 32, 47]]
(1, 2, 0, 1, 2, 1, 1, 0)    [[14, 18, 78]]
(0, 1, 1, 2, 1, 0, 2, 1)    [[29, 47, 77]]
(1, 1, 2, 0, 1, 1, 2, 0)    [[62, 76, 78]]
(0, 2, 1, 2, 1, 1, 0, 1)    [[2, 24, 32]]
(0, 2, 1, 0, 1, 2, 1, 1)    [[14, 20, 35]]
(2, 1, 1, 1, 1, 2, 0, 0)    [[6, 15, 58]]
(2, 0, 1, 1, 1, 1, 0, 2)    [[15, 28, 62]]
(0, 2, 1, 1, 1, 1, 0, 2)    [[15, 32, 75]]
(1, 0, 1, 1, 1, 2, 0, 2)    [[18, 20, 63]]
(1, 2, 2, 0, 0, 1, 1, 1)    [[14, 21, 54]]
(0, 1, 2, 0, 1, 1, 2, 1)    [[36, 54, 58]]
(1, 1, 2, 0, 2, 1, 0, 1)    [[5, 60, 70]]
(1, 0, 2, 1, 1, 1, 2, 0)    [[34, 62, 77]]
